Date,Price,Route,From
07-06-2024 08:00,73.0,,sea
08-06-2024 08:00,73.0,,sea
09-06-2024 08:00,73.0,,sea
10-06-2024 08:00,73.0,,sea
11-06-2024 08:00,73.0,,sea
12-06-2024 08:00,73.0,,sea
13-06-2024 08:00,73.0,,sea
14-06-2024 08:00,73.0,,sea
15-06-2024 08:00,73.0,,sea
16-06-2024 08:00,73.0,,sea
17-06-2024 08:00,73.0,,sea
18-06-2024 08:00,73.0,,sea
19-06-2024 08:00,73.0,,sea
20-06-2024 08:00,73.0,,sea
21-06-2024 08:00,73.0,,sea
22-06-2024 08:00,73.0,,sea
23-06-2024 08:00,73.0,,sea
24-06-2024 08:00,73.0,,sea
25-06-2024 08:00,73.0,,sea
26-06-2024 08:00,73.0,,sea
27-06-2024 08:00,73.0,,sea
28-06-2024 08:00,73.0,,sea
29-06-2024 08:00,73.0,,sea
30-06-2024 08:00,73.0,,sea
01-07-2024 08:00,73.0,,sea
02-07-2024 08:00,73.0,,sea
03-07-2024 08:00,73.0,,sea
04-07-2024 08:00,73.0,,sea
05-07-2024 08:00,73.0,,sea
06-07-2024 08:00,73.0,,sea
07-07-2024 08:00,73.0,,sea
08-07-2024 08:00,73.0,,sea
09-07-2024 08:00,73.0,,sea
10-07-2024 08:00,73.0,,sea
11-07-2024 08:00,73.0,,sea
12-07-2024 08:00,73.0,,sea
13-07-2024 08:00,73.0,,sea
14-07-2024 08:00,73.0,,sea
15-07-2024 08:00,73.0,,sea
16-07-2024 08:00,73.0,,sea
17-07-2024 08:00,73.0,,sea
18-07-2024 08:00,73.0,,sea
19-07-2024 08:00,73.0,,sea
20-07-2024 08:00,73.0,,sea
21-07-2024 08:00,73.0,,sea
22-07-2024 08:00,73.0,,sea
23-07-2024 08:00,73.0,,sea
24-07-2024 08:00,73.0,,sea
25-07-2024 08:00,73.0,,sea
26-07-2024 08:00,73.0,,sea
27-07-2024 08:00,73.0,,sea
28-07-2024 08:00,73.0,,sea
29-07-2024 08:00,73.0,,sea
30-07-2024 08:00,73.0,,sea
31-07-2024 08:00,73.0,,sea
01-08-2024 08:00,73.0,,sea
02-08-2024 08:00,73.0,,sea
03-08-2024 08:00,73.0,,sea
04-08-2024 08:00,73.0,,sea
05-08-2024 08:00,73.0,,sea
06-08-2024 08:00,73.0,,sea
07-08-2024 08:00,73.0,,sea
08-08-2024 08:00,73.0,,sea
09-08-2024 08:00,73.0,,sea
10-08-2024 08:00,73.0,,sea
11-08-2024 08:00,73.0,,sea
